Stavek,Polisemna lema
"“Le poskusiva lahko z Alahovo pomočjo,“ je odgovorila Medina.",lahko
"“Le upam lahko, milord, da se vam bo izpolnila srčna želja,“ je odgovorila Medina.",lahko
"Pomislil je na konje, na udobje in razkošje svojega doma, na zabave, ki bi jih lahko prirejal za svoje prijatelje. ",lahko
“Ko bi vsaj lahko potovala z očetom ... ,lahko
"A morda ga bom laže prebolela, ker bom morala prevzeti odgovornost za milorda.”",lahko
"Stekel je naprej in ugotovil, da je njegov dromedar mrtev. ",mrtev
"Ali je ležal pred njim, roke pa je imel stegnjene predse, kot bi se hotel rešiti. ",imeti
"Zavedal se je, da sta lahka tarča za tistega, ki je streljal z višine.",lahek
"“Poišči hišo, kjer bomo lahko živeli, dokler si Ali ne opomore. ",lahko
"Plačaj, kolikor je treba, da jo bomo imeli samo zase. ",imeti
"Še vedno je bila nezavestna in prepričan je bil, da ima hud pretres. ",imeti
"Prisiljen je bil iti zelo počasi, po drugi strani pa ni hotel izgubiti stika s karavano.",izgubiti
"V dnevni sobi, ki ni imela oken, le obokano odprtino, je našel izvod korana. ",imeti
"Dobro je vedel, kaj bi pričakovala večina moških in žensk, ko smo že pri tem če bi bili sami sredi puščave.",sam
"“Končno sva sama,“ je vzdihnil markiz.",sam
"Tradicija prodaje rabljenih predmetov v komisijskih trgovinah ima povsod v Evropi in tudi v Sloveniji dolgoletno tradicijo, imajo jo tudi vsa večja slovenska mesta. ",imeti;imeti
"S selitvijo trgovine v Belokranjsko ulico, kjer imajo 800 kvadratnih metrov prodajne površine, pa so se odločili, da bodo kupovali in prodajali vse, kar potrebujejo družine in posamezniki.",imeti
"OB TEM PA NAS BO ZANIMALO ALI JE OB RAZLIKAH, KI JIH V UGOTAVLJANJE IN VREDNOTENJE ZNANJA UVAJAJO TI KONCEPTI, MOGOČE MED NJIMI POISKATI KAKŠNO SKUPNO TOČKO, KI JIH POVEZUJE, TER KAKO TI KONCEPTI VREDNOTENJA ZNANJA ODGOVARJAJO NA VPRAŠANJE PRAVIČNOSTI.",točka
"NI MOGOČE UKINITI NJEGOVIH “TIHIH”, “NEARTIKULIRANIH” UČINKOV, KI JIH JE IMELO PRI VSEH NJEGOVIH UDELEŽENCIH IN UDELEŽENKAH. ",imeti
"SEVEDA TUDI NEK DOGODEK OCENJEVANJA ZNANJA LAHKO POSTANE DEL SIMBOLNE REALNOSTI V OBLIKI DNEVNIŠKEGA ZABELEŽENJA DEJSTVA OPRAVLJENEGA OCENJEVANJA, TODA DEL SPECIFIČNE SIMBOLNE REALNOSTI BO POSTALA TUDI INDIVIDUALNA OCENA. ",lahko;oblika
"LAHKO SKLENEMO, DA JE RAZCEP SUBJEKTA KOT TEMELJNA SKUPNA PREDPOSTAVKA VPISAN V KONCEPTE PREVERJANJA IN OCENJEVANJA ZNANJA, ŠTEVILČNEGA IN OPISNEGA TER NOTRANJEGA IN ZUNANJEGA PREVERJANJA IN OCENJEVANJA ZNANJA. ",lahko
"KER SE RAZCEPU V SUBJEKTIVNOSTI NI MOGOČE IZOGNITI, TI KONCEPTI, KI VSAK PO SVOJE NANJ ODGOVARJAJO IN (POSEBEJ V PREPLETU) KOMBINIRAJO RAZLIČNE UČINKE, VZPOSTAVLJAJO SIMBOLNI OKVIR, KI LAHKO PRISPEVA K PRAVIČNOSTI PRI VREDNOTENJU ZNANJA V ŠOLI. ",lahko
"- TESTI OBJEKTIVNEGA TIPA ONEMOGOČAJO DIVERGENTNO MIŠLJENJE PRI BOLJ NADARJENIH UČENCIH, ONEMOGOČAJO UČENCE, KI SO POČASNI, LEGASTENIČNI ALI IMAJO DRUGE POSEBNOSTI, ČEPRAV SO LAHKO VISOKO SPOSOBNI.",imeti;lahko
"GLEDE NA NAŠO TEZO, DA JE DISKUSIJA O ZUNANJEM PREVERJANJU V TRADICIJI IMELA OBLIKO DISKUSIJE O TESTIH ZNANJA, JE PRESENETLJIVO, DA JE DOBRŠEN DEL OČITKOV, KI JIH POVZEMA DR. MILICA BERGANT, IDENTIČEN S TISTIMI, KI SE JIH DANES POGOSTO NAVAJA KOT POMANJKLJIVOSTI ZUNANJEGA PREVERJANJA. ",imeti;oblika
"TO LAHKO POJASNIMO TAKO, DA SE PRI KRITIKI ZUNANJEGA PREVERJANJA POGOSTO TIHO PREDPOSTAVLJA, DA IMA LE-TO PO NEKAKŠNI NUJNOSTI STRUKTURO TESTA ZNANJA, IZ ČESAR BI LAHKO SKLEPALI, DA ZA TE KRITIKE PROBLEM ZUNANJEGA PREVERJANJA PRAVZAPRAV NI ZUNANJOST PREVERJANJA KOT TAKA, TEMVEČ EDEN OD MOŽNIH TIPOV NALOG, KI SE JO LAHKO UPORABI PRI NJEM. ",lahko;imeti;lahko;lahko
ŽE V ZAČETKU SI IMEL TEŽAVE Z BRANJEM IN PISANJEM. ,imeti
RAD SI PEL IN PLESAL. ,peti
IMEJ SE LEPO IN UŽIVAJ POČITNICE.« ,imeti
"TAKO OSTAJA OBČUTEK, DA OTROKA PODCENJUJEMO, KO VERJAMEMO, DA GA TAKŠEN ZAPIS VARUJE PRED STRESOM IN MU KREPI POZITIVNO SAMOPODOBO, ČEŠ: »SAJ SEM NA ŠTEVILNIH PODROČJIH USPEŠEN IN TUDI RADI ME IMAJO!« ",imeti
VSAK OD NJIJU IMA PREDNOSTI IN SLABOSTI. ,imeti
"Z ZAGOVORNIKI PRVEGA MODELA SE LAHKO STRINJAMO, KO TRDIJO, DA OTROKA NIHČE NE POZNA BOLJE OD NJEGOVEGA UČITELJA; TA O NJEM NAJVEČ VE IN GA TUDI NAJLAŽE OCENI. ",lahko;lahko
"KOMENTAR ZA PRIČUJOČI SPIS NE UPOŠTEVA PREDPISANE ZGRADBE, TJ. NE ZAČNE SE S POHVALO, UČENEC NE DOBI INFORMACIJE O USTREZNOSTI ALI NASVETA, KAKO SPIS IZBOLJŠATI (NPR.: LAHKO BI OPISAL, KAKO STA GRADILA GRAD IN KOLIKO SOB JE IMEL.), ODPRAVITI POMANJKLJIVOSTI (NPR.:VSTAVI ČRKO V ALI L, KOT MISLIŠ, DA JE PRAV: PIKAPOLONICA JE ZAŠ_A. POLŽEK JE ZAŠE...",lahko;imeti
BESEDO TRGOVINA UPORABI V NOVI POVEDI); NI INDIVIDUALNO POSTAVLJENEGA CILJA.,beseda
"VELIKE ZAČETNICE, ZAHTEVNE BESEDE KRASIJO TVOJO ZGODBO.",beseda
BESEDE PRAVILNO NAGLAŠUJE IN PRI TEM POMAGA TUDI DRUGIM SOŠOLCEM.,beseda
"OPISNO VREDNOTENJE DAJE PRIMERNO POVRATNO INFORMACIJO, OMOGOČA PRIMERJAVO NAPREDKA IN RAZVOJA, UČITELJE IN OCENJEVALCE SPODBUJA NA RAZLIČNE VIDIKE VREDNOTENJA, KI SESTAVLJAJO CELOTO, IMAJO DIAGNOSTIČNO VREDNOST. ",dajati;imeti
OCENJEVALEC LAHKO PRIMERJA TUDI LASTNI DIDAKTIČNI INSTRUMENTARIJ S PRIMERJANJEM OPISNIH OCEN NA ZAČETKU IN KONCU ŠOLSKEGA LETA PRI ENEM ALI PRI RAZLIČNIH UČENCIH. ,lahko
"UČITELJ SAM NI KRITERIJ VREDNOTENJA, ČEPRAV SE MU TO POSREDNO ZAPIŠE, IZRAŽENO V OPISNIH OCENAH: PRIMERI OPISNIH OCEN SO VZETI IZ RAZLIČNIH SEMINARSKIH NALOG UČITELJEV NA TEMO OPISNO OCENJEVANJE PRI SLOVENŠČINI OCENJEVANJE SPISOV.",sam
"NALOGO SO UČENCI PISALI ENO ŠOLSKO URO IN VES ODMOR, SAJ JE NEKATERIM ZMANJKOVALO ČASA. ",ura
"UČENEC, KI IMA ŠIBKO RAZVITO ARITMETIČNO KONCEPTUALNO ZNANJE, TUDI TEŽJE OSVOJI BOLJ RAZVITE STRATEGIJE REŠEVANJA ARITMETIČNIH PROBLEMOV IN OBRATNO.",imeti
"UČENCI S SPECIFIČNIMI UČNIMI TEŽAVAMI SO IMELI VELIKO TEŽAV PRAV PRI ODŠTEVANJU, SAJ JE TO OPERACIJA, PRI KATERI JE PRIKLIC DEJSTEV IN POSTOPKOV BOLJ OTEŽEN. ",imeti
"ENAJST UČENCEV NE OBVLADA STRATEGIJE MENTALNEGA REŠEVANJA VERBALNO PODANIH ARITMETIČNIH PROBLEMOV ODŠTEVANJA (1 NIMA UČINKOVITE STRATEGIJE, 10 PA JIH JE PROBLEM REŠEVALO PISNO). ",imeti
"14 UČENCEV JE PROBLEM REŠEVALO S POMOČJO VERBALNE STRATEGIJE, KI JE VKLJUČEVALA SEKVENTALNO ŠTETJE ALI ŠTETJE PO 1 NAZAJ), 16 UČENCEV PA NI IMELO UČINKOVITE STRATEGIJE MENTALNEGA IZVAJANJA ARITMETIČNE OPERACIJE DELJENJA. ",imeti
UČENCI S SPECIFIČNIMI UČNIMI TEŽAVAMI IMAJO SLABŠE AVTOMATIZIRANA ARITMETIČNA DEJSTVA IN POSTOPKE. ,imeti
"UČENCI S SPECIFIČNIMI UČNIMI TEŽAVAMI IMAJO TEŽAVE ŽE PRI REŠEVANJU ENOSTAVNIH BESEDNIH PROBLEMOV, KI JIH USPEŠNI UČENCI PRI ARITMETIKI REŠUJEJO BREZ TEŽAV. ",imeti
1 POMEN BESED,beseda
"LAHKO RAZUMEMO TUDI KOT DANE DISPOZICIJE PO NARAVI, KI JIH NATO RAZVIJAMO IN IZPOPOLNJUJEMO. ",lahko
"LAHKO SI JIH PRIDOBIMO, IZPOPOLNJUJEMO, STRENIRAMO …: NAUČITI SE STRPNEGA KOMUNICIRANJA, POSLUŠANJA DRUGIH, PODAJANJA ARGUMENTOV IN ZAGOVARJANJA LASTNIH STALIŠČ, ZNATI SODELOVATI V DISKUSIJI, ZAPISATI SPOROČILO, IZDELATI PLAKAT, PRIPRAVITI POROČILO IN GA PREDSTAVITI DRUGIM ITD., GRE TOREJ ZA SPRETNOSTI, »VEZANIH NA UPORABO SPOZNANJ V PRAKTIČNIH, ŽIVLJENJSKIH OKOLIŠČINAH, NA ARGUMENTIRANJE OB SPORNIH VPRAŠANJIH TER NA REŠEVANJE KOMPLEKSNEJŠIH, ODPRTIH, TUDI MEDPREDMETNO ZASNOVANIH PROBLEMOV, OB KATERIH SE ŠELE RAZVIJAJO SPRETNOSTI SAMOSTOJNEGA PROBLEMSKEGA, USTVARJALNEGA, PA TUDI PRAKTIČNEGA MIŠLJENJA«; MARENTIČ POŽARNIK, B. (1998): KAKO POMEMBNA SO POJMOVANJA ZNANJA, UČENJA IN POUČEVANJA ZA USPEH KURIKULARNE PRENOVE (2. ",lahko
"SPECIFIKA ŠPORTNE VZGOJE SE KAŽE V TEM, DA MED SAMIM PROCESOM, URO ŠPORTNE VZGOJE, VEČINOMA NE MOREMO ZAPISATI SVOJIH OPAŽANJ. ",sam;ura
"IZJEMA SO DEJAVNOSTI, KJER REZULTATE OZIROMA DOSEŽKE OTROK IZRAŽAMO V STANDARDIZIRANIH MERSKIH ENOTAH (SEKUNDAH, METRIH …), KO LAHKO REZULTATE TAKOJ ZAPIŠEMO ALI PA UPORABIMO POMOČ OPRAVIČENIH UČENCEV, KI ZAPISUJEJO DOSEŽENE REZULTATE. ",lahko
"PRI DEJAVNOSTIH, KI ZAHTEVAJO OPIS, SI LAHKO ZA PRVO SILO POMAGAMO S »ČEK LISTAMI«, KJER SO TOČNO OPREDELJENE NALOGE, KI NAJ BI JIH UČENCI IZVEDLI, NPR. PREVAL NAPREJ.",lahko
RAD IMA ŠTAFETNE IGRE. ,imeti
"Še pred pol ure sta bila Meta in David idealen par, najbolj vroča zaljubljenca pod soncem, ki sta se neznansko veselila poroke, otrok, skupnega staranja, potem pa je med njima zazijal nevaren prepad. ",ura
"Pazite, da bo belo senčilo vidno na najvišji točki obrvi. ",točka
"Cynthia je srečna, da lahko to stori, še posebej zato, ker je njena sedemletna hčerka, sicer naravna svetlolaska, izrazila željo, da bi imela enako barvo las kot ona. ",lahko;imeti
"»Enkrat me je celo prisilila, da sem ji kupila rdečo lasuljo, samo da bi bila lahko takšna kot jaz,« je zgrožena Cynthia.",lahko
"Katarina Witt že nekaj let zatrjuje, da v življenju ni treba imeti stalnega moškega. ",imeti
Da so lahko tudi seksualne avanture nekaj zelo prijetnega.,lahko
"Svoj mir sta končno našla v Združenih državah Amerike, kjer sta lahko otrokom na svoje veliko veselje omogočila tudi veliko boljše življenje. ",lahko
"Čeprav sta bila sama do takrat v gledališču morda le enkrat ali dvakrat, sta pokazala veliko razumevanja do svojih otrok, ki jih je očitno vleklo v svet igre. ",sam
"Imeli smo veliko prostega časa, potovali smo, bili smo bolj svobodni kot zdaj. ",imeti
"Nisem stanoval v študentskem domu, saj sem imel srečo, da sem imel svoje stanovanje. ",imeti;imeti
Ima lepotica rada cigarete in kavo?,imeti
JOŽICA BRODARIČ: Modna strokovnjakinja je hitela na vlak na ljubljanski železniški postaji. ,postaja
"Tudi ona je ena tistih znanih Slovenk, ki nimajo izpita za avto, zato se morajo hočeš nočeš zadovoljiti z javnim prevozom.",imeti
Okvir: Ni mož besede.,beseda
Tudi kot fizična oseba si lahko privoščite prvovrstno osebno obravnavo in bančno poslovanje urejate s svojim osebnim bančnikom . ,lahko
"Nastavitev dnevnega in mesečnega limita lahko vklopite, spremenite ali izklopite le z uporabo dodatnega varnostnega gesla. ",lahko
Uporabniki NLB Teledoma pa višino limita lahko določite in vklopite tudi prek telefonske banke.,lahko
"Za ugotovitev pomembnih okoliščin v zvezi z nezgodo ima zavarovalnica pravico zahtevati od zavarovanca, upravičenca, sklenitelja zavarovanja ali katerekoli druge osebe dodatno dokumentacijo in pojasnila v zvezi z nezgodnim dogodkom in posledicami nezgode.",imeti
"Zanimivo je, da se je Creative sploh spustil na to področje, saj so imeli do sedaj v ponudbi samo večje in veliko zmogljivejše prenosne predvajalnike glasbe (družina Nomad in nato Zen), ki pa se predvsem zaradi visoke cene niso prodajali najbolje. ",imeti
Seveda lahko obleko ali bolero kombiniramo s kakšnim drugim delom garderobe. ,lahko
"Zgolj besede, iskrice upanja, ki netijo razdor zaradi osebnih interesov, bodo brez pridelave in predelave ter proizvodnje naposled le še pogorišče. ",beseda
"Ko je 'zdravilo' pripravljeno, ga je treba hitro uporabiti, saj drugače kmalu izgubi svojo moč. ",izgubiti
"Pri Allerganu pravijo, da se to zgodi že v štirih urah, kljub temu pa ga nekateri zdravniki (deluje seveda precej slabše) uporabljajo še teden dni po tem. ",ura
"Vedno podjetni Američani si seveda mislijo - če ga že moramo uporabiti hitro, ga pa v štirih urah pač uporabimo na čim več pacientih.",ura
"Odrasli organizem posrka iz živil od 20 do 40 odstotkov kalcija, to pa je odvisno od potreb organizma, vitamina D, zalog kalcija v telesnih tekočinah, razmerja med kalcijem in fosforjem ter kislosti v prebavnem traktu, kjer mora biti dovolj želodčne kisline, da se kalcij raztopi, in dovolj magnezija, da ostane v topni obliki. ",oblika
"Vegetarijanci lahko dobijo kalcij z uživanjem temne zelene listnate zelenjave (ohrovta, peteršilja, špinače, pastinaka), fižola ali sezama, kalcij je tudi v orehih in čebuli, na voljo pa so tudi sokovi in napitki, obogateni z njim.",lahko
"Tudi naš sogovornik ima privatni posel, kar dobro se prebija skozi življenje in o kokainski sceni ve več kot vsi kriminalisti skupaj. ",imeti
"Lahko se na primer odpravite na izlet z ladjico ali s katamaranom, si ogledujete znamenitosti, mnogi pa boste uživali v potapljanju, ribarjenju ali v enem izmed mnogih vodnih športov.",lahko
Ura je bila štiri popoldne.,ura
"Načrt je lahko predlagatelj izdelal tudi sam in ga dal geodetski upravi samo v potrditev.""",lahko;sam
"Ker pri pripravi mešane, tako imenovane ""srbske"" solate, pripravljeno vsebino termično obdelamo (način je sicer odvisen od načina priprave solate, zraven sodi tudi naravno kisanje), se tudi v tem primeru količina solanina zmanjša na minimum oziroma pod mejo, ki bi bila lahko problematična. ",lahko
"Univerza Columbia ni videla nobenega razloga za ta projekt, zato je decembra leta 2003 dokončno odpovedala sodelovanje. ",odpovedati
"To je verjetno najhujše, kar se lahko zgodi Američanu, namreč biti v zaprtem prostoru, ki nima klimatske naprave! ",lahko;imeti
"""Ima velika usta - tako v prenesenem pomenu kot dobesedno. ",imeti
"Oprah se je nato potegnila za zvezdnico in pristavila, da vendarle ima ""čudovito osebnost"".",imeti
"Traja od 5. do 31. decembra in je zanimiv že zaradi svojega srednjeveškega okvirja, ki mu ga daje samo mesto Ptuj.",dajati
Prijavite se lahko v vseh poslovalnicah Kompasa Holidays v Sloveniji. ,lahko
"Pijača je imela poseben okus in vonj, pač po medu, iz katerega je bila zvarjena. ",imeti
"Marsikje, kjer imajo kmečki turizem, ponudijo medico kot domačo pijačo.",imeti
"Beseda je nekakšna skovanka, tako kot udbomafija - Nad jugonostalgijo so najbolj navdušeni mladi - ""Spominski žuri"" prinašajo prirediteljem in izvajalcem mastne denarce, saj skoraj zajamčeno napolnijo dvorane, mladi pa podožive lepe trenutke, o katerih so slišali - Vse se je začelo z ""balkan-žuri"" v prvi polovici devetdesetih - Razprodani koncerti izvajalcev z območja bivše Jugoslavije",beseda
"Sporočilo ljubezni v Kristusovem evangeliju je tista najmočnejša iskra, ki nam daje vero in moč, da živimo. ",dajati
"Do tega pomembnega izuma naj bi prišlo po zaslugi Napoleona, ki je razpisal nagrado za tistega, ki bi njegovi vojski lahko dal hrano, ki se ne bi pokvarila. ",lahko
"Seveda boste govorili resnico, kajti ljudem ni toliko pomebno, kakšni ste, kot to, s kom imajo opravka. ",imeti
"V prihodnost boste stopili bolj lahki, sprostil se bo del energije, ki je bil vezan. ",lahek
"Ravno tako ne kaže besedo ""stranka"" v zvezi s pogodbami nujno pisati z veliko začetnico, na primer: ""V primeru višje sile mora prizadeta Stranka o tem takoj obvestiti drugo Stranko"", saj se vsebina in smisel pogodbe s tem nič ne dopolnita.",beseda
"Vsak kupec lahko zahteva tudi potrdilo oziroma ""certifikat"" o izvoru živila, ki ga izda nadzorna organizacija in ki ga mora imeti prodajalec pri sebi.",lahko;imeti
"Edino merilo je bilo, da je bil primernega poklica, najbolje kakšen profesor ali inženir, lahko pa tudi manj, če je bil obrtnik. ",lahko
"Starejše je imela še raje, bolniki so jo videli, kako jim je pomagala, da so ji segali pod krilo",imeti
"Toda če boste od nas hoteli pravi odgovor (na ponovno pismo), boste že morali navesti vsaj še to, koliko pokojninske dobe boste imeli oktobra, ko bi se radi dali starostno upokojiti.",imeti
"Če so prišli na obisk gosti, so si morali po več ur v njegovem zasebnem kinematografu ogledovati njegove filme, preden jim je kaj postregel.""",ura
Že od recifolie sem me daje želodec. ,dajati
Okrog leta 1200 pred Kristusom so se nosilci kulture žarnih grobišč pomešali s tedanjim prebivalci in iz tega zlitja je nastal slovenski narod. ,nosilec
"Inženirji Marshallovega centra izhajajo iz startne hitrosti plovila, ki naj bi znašala 965 kilometrov na uro. ",ura
"V nekaj sekundah naj bi bilo plovilo, pritrjeno na neke vrste sani, ki bodo drsele po tirih, doseglo pospešek 100 kilometrov na uro. ",ura
Podroben pogled med planete nam lahko razkrije marsikaj zanimivega. ,lahko
