lemma	upos	sense_id	definition
torok	NOUN	6070ac2c19cad2110a6f31b9@6070ac2c19cad2110a6f31b9-15	Szabad térségnek (főleg utcának, völgynek) a bejárata.
torony	NOUN	6070ac2c19cad2110a6f31c7@6070ac2c19cad2110a6f31c7-0	Viszonylag kis alapokon nyugvó, magasba nyúló, karcsú, más épületekhez hozzáépített, külön álló építmény.
torony	NOUN	6070ac2c19cad2110a6f31c7@6070ac2c19cad2110a6f31c7-1	Kül. vmely templom épületéhez tartozó, rendsz. a harang helyéül emelt ilyen építmény; templomtorony.
torony	NOUN	6070ac2c19cad2110a6f31c7@6070ac2c19cad2110a6f31c7-2	Várakon, kastélyokon főleg kilátóként, őrhelyként haszn. hasonló alakú építmény.
torony	NOUN	6070ac2c19cad2110a6f31c7@6070ac2c19cad2110a6f31c7-3	Parancsnoki torony | hadihajó parancsnoki hídján páncélozott, henger formájú fülke, ütközetben a parancsnok tartózkodási helye.
torony	NOUN	6070ac2c19cad2110a6f31c7@6070ac2c19cad2110a6f31c7-4	Vmely anyagból, tárgyból kis alapra (igen) magasan rakott csomó, halom.
torony	NOUN	6070ac2c19cad2110a6f31c7@6070ac2c19cad2110a6f31c7-5	Sakkjátékban: bástya (3).
további	ADJ	6070ac2c19cad2110a6f3205@6070ac2c19cad2110a6f3205-0	Időrendben vmi után bekövetkező v. folytatólagosan következő.
további	ADJ	6070ac2c19cad2110a6f3205@6070ac2c19cad2110a6f3205-1	Az említett(ek) után még következő; az(ok)on kívüli v. felüli, egyéb, még más, többi.
további	ADJ	6070ac2c19cad2110a6f3205@6070ac2c19cad2110a6f3205-2	Várható, lehetséges.
továbbra	ADV	6070ac2c19cad2110a6f320d@6070ac2c19cad2110a6f320d-0	A szóban forgó időpont után (még egy ideig); azontúl, azután.
továbbra	ADV	6070ac2c19cad2110a6f320d@6070ac2c19cad2110a6f320d-1	A mostani időt követő időben; ezentúl.
továbbá	ADV	6070ac2c19cad2110a6f3211@6070ac2c19cad2110a6f3211-0	v. Felsorolásban a mondottakon kívül még; azonkívül.
továbbá	ADV	6070ac2c19cad2110a6f3211@6070ac2c19cad2110a6f3211-1	A szóban forgó eseményt követő időben; ezután.
továbbá	ADV	6070ac2c19cad2110a6f3211@6070ac2c19cad2110a6f3211-2	A szóban forgó helytől távolabb fekvő helyre v. hely felé; távolabbra, tovább.
továbbít	VERB	61b918bb897a3506c6c4c4d7@61b918bb897a3506c6c4c4d7-0	Továbbít vmit | gondoskodik arról, lehetővé teszi, hogy vmi tovább kerüljön.
tragédia	NOUN	6070ac2c19cad2110a6f3227@6070ac2c19cad2110a6f3227-0	Gyászos, megrendítő esemény, élmény v. olyan helyzet, amely erre vezet.
tragédia	NOUN	6070ac2c19cad2110a6f3227@6070ac2c19cad2110a6f3227-1	(Nagyobb) baj, kellemtelenség.
traktor	NOUN	6070ac2c19cad2110a6f322b@6070ac2c19cad2110a6f322b-0	Belső égésű motorral v. villannyal működő közúti v. szántóföldi gépjármű, amely pótkocsik és mezőgazdasági gépek vontatására, ill. helyben álló munkagépek hajtására, használatos.
traktor	NOUN	6070ac2c19cad2110a6f322b@6070ac2c19cad2110a6f322b-1	Ehhez szerelt mezőgazdasági gép, kül. eke.
trombita	NOUN	6070ac2c19cad2110a6f326f@6070ac2c19cad2110a6f326f-0	Ennek hangja.
trombita	NOUN	6070ac2c19cad2110a6f326f@6070ac2c19cad2110a6f326f-1	Postakürt.
trombita	NOUN	6070ac2c19cad2110a6f326f@6070ac2c19cad2110a6f326f-2	(Jelző v. természetes) trombita | hosszúkás alakban kétszer v. háromszor meghajlított s a végén tölcsérszerűen kiszélesedő rézcsőből készült kis csészealj alakú fúvókával megszólaltatható érces, éles hangú fúvóhangszer, melynek különféle hangjait a fúvás erőssége hozza létre.
trombita	NOUN	6070ac2c19cad2110a6f326f@6070ac2c19cad2110a6f326f-3	Billentyűs szelepekkel felszerelt ilyen fúvóhangszer, melyen a cső egyes részeinek kikapcsolásával a hangterjedelem határain belül az egész kromatikus hangsor megszólaltatható.
trombita	NOUN	6070ac2c19cad2110a6f326f@6070ac2c19cad2110a6f326f-4	E hangszeren való játék; trombitálás.
trombita	NOUN	6070ac2c19cad2110a6f326f@6070ac2c19cad2110a6f326f-5	Trombitára | a t. (2) technikai lehetőségeihez alkalmazva írt zenemű
trombita	NOUN	6070ac2c19cad2110a6f326f@6070ac2c19cad2110a6f326f-6	Általában rézből készült fúvóhangszer, kül. kürt.
trombita	NOUN	6070ac2c19cad2110a6f326f@6070ac2c19cad2110a6f326f-7	Különféle anyagokból készült, egyenes, tölcsér alakú, síppal működő jelző eszköz v. gyermekjáték, trombitát hozott a vásárból.
trombita	NOUN	6070ac2c19cad2110a6f326f@6070ac2c19cad2110a6f326f-8	A falu, a város trombitája | olyan személy, aki a faluban, ill. városban minden hírt szétvisz, mindent elhíresztel, elpletykál.
trubadúr	NOUN	6070ac2c19cad2110a6f327f@6070ac2c19cad2110a6f327f-0	Főként az epedő szerelemről éneklő, költő; (szerelmi) dalnok.
trón	NOUN	6070ac2c19cad2110a6f32a3@6070ac2c19cad2110a6f32a3-0	Rendsz. mennyezetes emelvényre helyezett, díszes karosszék, amelyen hivatalos, ünnepélyes alkalmakkor az uralkodó szokott helyet foglalni.
trón	NOUN	6070ac2c19cad2110a6f32a3@6070ac2c19cad2110a6f32a3-1	Dózsa trónja, a tüzes v. izzó trón | Dózsa György megégetésére készített, megtüzesített vasszék.
trón	NOUN	6070ac2c19cad2110a6f32a3@6070ac2c19cad2110a6f32a3-2	Ez a szék mint a legfelső uralkodói hatalom és méltóság jelképe, ill. maga az uralkodói hatalom.
trón	NOUN	6070ac2c19cad2110a6f32a3@6070ac2c19cad2110a6f32a3-3	A legfőbb hatalom.
trón	NOUN	6070ac2c19cad2110a6f32a3@6070ac2c19cad2110a6f32a3-4	járul v. borul; trónon ül | uralkodik
trón	NOUN	6070ac2c19cad2110a6f32a3@6070ac2c19cad2110a6f32a3-5	a trónon követ vkit; trónra emel, léptet, ültet | uralkodóvá tesz
trón	NOUN	6070ac2c19cad2110a6f32a3@6070ac2c19cad2110a6f32a3-6	trónra emelkedik, jut, kerül, lép | uralkodni kezd
trón	NOUN	6070ac2c19cad2110a6f32a3@6070ac2c19cad2110a6f32a3-7	visszaültet a trónra; a trónról lemond; letaszít vkit a trónról | uralkodói hatalomtól megfoszt
trón	NOUN	6070ac2c19cad2110a6f32a3@6070ac2c19cad2110a6f32a3-8	Trónt ül vmi | a legfőbb hatalmat gyakorolja, uralkodok.
trón	NOUN	6070ac2c19cad2110a6f32a3@6070ac2c19cad2110a6f32a3-9	Szent Péter trónja | a pápai hatalom.
trón	NOUN	6070ac2c19cad2110a6f32a3@6070ac2c19cad2110a6f32a3-10	Az Isten, az Úr trónja | Isten képzeletbeli világ feletti hatalmának jelképe.
trón	NOUN	6070ac2c19cad2110a6f32a3@6070ac2c19cad2110a6f32a3-11	Első hely, főhely, illetve elsőség.
trópusi	ADJ	6070ac2c19cad2110a6f32b1@6070ac2c19cad2110a6f32b1-0	A trópusokon [1] található, a trópusokra jellemző, onnan származó, ott végbemenő, ott használatos; forró égövi, délszaki
trópusi	ADJ	6070ac2c19cad2110a6f32b1@6070ac2c19cad2110a6f32b1-1	A trópusokéhoz hasonló; forró, perzselő, tikkasztó hőmérséklet.
tubus	NOUN	6070ac2c19cad2110a6f32bb@6070ac2c19cad2110a6f32bb-0	Fémből v. műanyagból készített, henger alakú tartó, lecsavarható v. átszúrható véggel, kupakkal, főleg krémek, paszták tartására.
tubus	NOUN	6070ac2c19cad2110a6f32bb@6070ac2c19cad2110a6f32bb-1	Olyan mennyiségű, amennyi krémből, pasztából egy tubusba belefér
tubus	NOUN	6070ac2c19cad2110a6f32bb@6070ac2c19cad2110a6f32bb-2	Hengeres, cső alakú eszköz a hang felerősítésre; hallócső, szócső.
tubus	NOUN	6070ac2c19cad2110a6f32bb@6070ac2c19cad2110a6f32bb-3	Távcső.
tucat	NOUN	6070ac2c19cad2110a6f32bf@6070ac2c19cad2110a6f32bf-0	Egynemű tárgyakból, kül. árucikkből tizenkét darab.
tucat	NOUN	6070ac2c19cad2110a6f32bf@6070ac2c19cad2110a6f32bf-1	Ugyanabból az áruból meghatározott v. állandó mennyiséget tartalmazó csomó v. csomag
tucat	NOUN	6070ac2c19cad2110a6f32bf@6070ac2c19cad2110a6f32bf-2	Vmiből tizenkét darab
tucat	NOUN	6070ac2c19cad2110a6f32bf@6070ac2c19cad2110a6f32bf-3	Tucatban a tizenharmadik | olyan személy, akire semmi szükség sincs, aki teljesen felesleges vhol.
tucat	NOUN	6070ac2c19cad2110a6f32bf@6070ac2c19cad2110a6f32bf-4	Személyből, tárgyból nagyobb, de határozatlan mennyiségű, meglehetősen sok, jó néhány
tud	VERB	6070ac2c19cad2110a6f32c2@6070ac2c19cad2110a6f32c2-0	Vmely tényt, adatot, cselekvési módot közvetlen tapasztalat, helyes ösztön alapján, értesülésből v. tanulás útján értelmével felfogva eszében tart; ismer, ismerete van róla, tisztában vele
tud	VERB	6070ac2c19cad2110a6f32c2@6070ac2c19cad2110a6f32c2-1	Tud magáról | olyan állapotban van, hogy érzékelni és gondolkozni képes.
tud	VERB	6070ac2c19cad2110a6f32c2@6070ac2c19cad2110a6f32c2-2	vmiben | értesülése van vmiről, hallott róla.
tud	VERB	6070ac2c19cad2110a6f32c2@6070ac2c19cad2110a6f32c2-3	Hallásból tud vmiről; nem akar tudni vkiről | megszakítja vkivel a kapcsolatot
tud	VERB	6070ac2c19cad2110a6f32c2@6070ac2c19cad2110a6f32c2-4	nem akar tudni vmiről | eleve elutasít vmely szóban forgó cselekvést
tud	VERB	6070ac2c19cad2110a6f32c2@6070ac2c19cad2110a6f32c2-5	Tudod | amint alighanem te is megérted és természetesnek tartod.
tud	VERB	6070ac2c19cad2110a6f32c2@6070ac2c19cad2110a6f32c2-6	Tudod mit | figyelj csak, nézd csak, gondold meg, van egy ötletem.
tud	VERB	6070ac2c19cad2110a6f32c2@6070ac2c19cad2110a6f32c2-7	A társalgás nyelvében, 2. v. 3. személyben
tud	VERB	6070ac2c19cad2110a6f32c2@6070ac2c19cad2110a6f32c2-8	szerét, számát se tudja; alig tudja a számát vminek; egy kukkot sem tud belőle; tudja hogyan kell eljárni, merre kell menni, mit kell csinálni; tudva van | közismert tény v. dolog
tud	VERB	6070ac2c19cad2110a6f32c2@6070ac2c19cad2110a6f32c2-9	minden pletykát tud; tudom, amit tudok | nem akarok beszélni erről, de jól vagyok értesülve
tud	VERB	6070ac2c19cad2110a6f32c2@6070ac2c19cad2110a6f32c2-10	Tud vmit | vminek a jelentőségéről, mivoltáról kellő ismerete van; tudatában van vminek.
tud	VERB	6070ac2c19cad2110a6f32c2@6070ac2c19cad2110a6f32c2-11	Tudva és akarva | előre megfontolt szándékkal, a cél tudatában
tud	VERB	6070ac2c19cad2110a6f32c2@6070ac2c19cad2110a6f32c2-12	mióta az eszemet tudom | mióta öntudatom van v. gondolkozom; ameddig csak visszaemlékezem
tud	VERB	6070ac2c19cad2110a6f32c2@6070ac2c19cad2110a6f32c2-13	Nem tudja a jobb kéz, mit csinál a bal | vmely intézmény egyes osztályai, részlegei között nincs meg a szükséges együttműködés, összhang
tud	VERB	6070ac2c19cad2110a6f32c2@6070ac2c19cad2110a6f32c2-14	Tud vmit | emlékszik vmire, emlékezetében van vmi.
tud	VERB	6070ac2c19cad2110a6f32c2@6070ac2c19cad2110a6f32c2-15	Jövőbeli v. más, nem közvetlenül tapasztalt eseményt bizonyosra vesz; meg van róla győződve, hogy bekövetkezik
tud	VERB	6070ac2c19cad2110a6f32c2@6070ac2c19cad2110a6f32c2-16	Tudom (istenem) | bizonyára, okvetlenül, minden bizonnyal.
tud	VERB	6070ac2c19cad2110a6f32c2@6070ac2c19cad2110a6f32c2-17	Vkit, vmit vmilyennek, vhol v. vmely állapotban, helyzetben tud | bizonyosra veszi, meg van győződve róla, hogy vki, vmi olyan, ill. ott van, olyan állapotban, helyzetben van.
tud	VERB	6070ac2c19cad2110a6f32c2@6070ac2c19cad2110a6f32c2-18	Tud vmit | elképzelése, fogalma van vmiről.
tud	VERB	6070ac2c19cad2110a6f32c2@6070ac2c19cad2110a6f32c2-19	Azt tudja | azt hiszi, véli, azt gondolja.
tud	VERB	6070ac2c19cad2110a6f32c2@6070ac2c19cad2110a6f32c2-20	Vmit megtanult, ismer és alkalmazni képes; szöveget úgy megtanult, hogy képes könyv nélkül elmondani; mutatványt, zenedarabot tanulása v. jó emlékezőtehetsége és ügyessége eredményeként bármikor képes bemutatni, eljátszani
tud	VERB	6070ac2c19cad2110a6f32c2@6070ac2c19cad2110a6f32c2-21	Vmely cselekvést, munkát, mesterséget úgy ismer, hogy eredményesen képes végezni; birtokában van a hozzá szükséges ismeretnek, jártasságnak, gyakorlatnak; ért hozzá
tud	VERB	6070ac2c19cad2110a6f32c2@6070ac2c19cad2110a6f32c2-22	Ért vmely nyelven és rendsz. szóban és írásban is többé-kevésé használni lépes (vmely formában)
tud	VERB	6070ac2c19cad2110a6f32c2@6070ac2c19cad2110a6f32c2-23	Nagy hozzáértése, ismerete, tudása van.
tud	VERB	6070ac2c19cad2110a6f32c2@6070ac2c19cad2110a6f32c2-24	Vmely erkölcsi rendet, rendszabályt ismer és megtart, aszerint cselekszik, viselkedik
tud	VERB	6070ac2c19cad2110a6f32c2@6070ac2c19cad2110a6f32c2-25	Tud vmihez | némi ismeretei, tapasztalatai vannak vmiben; vmennyire ért hozzá, járatos benne.
tud	VERB	6070ac2c19cad2110a6f32c2@6070ac2c19cad2110a6f32c2-26	Tud vmit vkire | képes ellene felhozni vmit.
tud	VERB	6070ac2c19cad2110a6f32c2@6070ac2c19cad2110a6f32c2-27	Testi ereje, lépessége van vmit tenni bír (I. 3),
tud	VERB	6070ac2c19cad2110a6f32c2@6070ac2c19cad2110a6f32c2-28	Erkölcsi ereje és hajlandósága van vmit tenni v. elviselni.
tud	VERB	6070ac2c19cad2110a6f32c2@6070ac2c19cad2110a6f32c2-29	amint Isten tudnia adta v. engedte | teljes erejéből.
tud	VERB	6070ac2c19cad2110a6f32c2@6070ac2c19cad2110a6f32c2-30	Lelki, értelmi rátermettsége, adottsága, képessége van vmilyen feladatot ellátni.
tud	VERB	6070ac2c19cad2110a6f32c2@6070ac2c19cad2110a6f32c2-31	Képesnek érzi magát vmit érezni v. kifejezni.
tud	VERB	6070ac2c19cad2110a6f32c2@6070ac2c19cad2110a6f32c2-32	Megvan benne a szükséges élelmesség, ügyesség hogy vmit tegyen.
tud	VERB	6070ac2c19cad2110a6f32c2@6070ac2c19cad2110a6f32c2-33	Dolog képes arra, megvannak benne a lehetőségek v. az erő hogy vmilyen hatást kifejtsen.
tud	VERB	6070ac2c19cad2110a6f32c2@6070ac2c19cad2110a6f32c2-34	Lehetősége, módja van vmit tenni.
tud	VERB	6070ac2c19cad2110a6f32c2@6070ac2c19cad2110a6f32c2-35	Nem tud | a körülmények gátolják abban, hogy vmit megtegyen.
tud	VERB	6070ac2c19cad2110a6f32c2@6070ac2c19cad2110a6f32c2-36	Érzelmileg színezett, gyak. indulatos beszédben: képes vmit tenni, ami a beszélő számára kellemetlen.
tud	VERB	6070ac2c19cad2110a6f32c2@6070ac2c19cad2110a6f32c2-37	Vmilyen ismeretnek birtokában van.
tud	VERB	6070ac2c19cad2110a6f32c2@6070ac2c19cad2110a6f32c2-38	Képes vmit megtenni v. elviselni
tud	VERB	6070ac2c19cad2110a6f32c2@6070ac2c19cad2110a6f32c2-39	Pénzt, tartozást beleszámít vmibe; betud
tud	VERB	6070ac2c19cad2110a6f32c2@6070ac2c19cad2110a6f32c2-40	Cselekedet vkinek a terhére számít, felró.
tudomány	NOUN	6070ac2c19cad2110a6f32dd@6070ac2c19cad2110a6f32dd-0	A természet, társadalom és gondolkodás törvényszerűségeitől, valamint a környező világ megismeréséről és tervszerű befolyásolásának módjairól szóló igazolható ismeretek rendszere.
tudomány	NOUN	6070ac2c19cad2110a6f32dd@6070ac2c19cad2110a6f32dd-1	Tudományág.
tudomány	NOUN	6070ac2c19cad2110a6f32dd@6070ac2c19cad2110a6f32dd-2	Vmely tudományág eredményeinek gyakorlati célokat szolgáló, népszerű formája ismeret, tudnivaló.
tudomány	NOUN	6070ac2c19cad2110a6f32dd@6070ac2c19cad2110a6f32dd-3	A nép egy tárgykörbe tartozó, tapasztalati úton szerzett ismereteinek összessége.
tudomány	NOUN	6070ac2c19cad2110a6f32dd@6070ac2c19cad2110a6f32dd-4	Azoknak az ismerteknek az összessége, amelyeknek vki birtokában van; egyéni tudás, egyéni ismeret.
tudomány	NOUN	6070ac2c19cad2110a6f32dd@6070ac2c19cad2110a6f32dd-5	Hozzáértés, szaktudás, szakismeret, szakértelem.
tudomány	NOUN	6070ac2c19cad2110a6f32dd@6070ac2c19cad2110a6f32dd-6	Sajátos ügyesség.
tudomány	NOUN	6070ac2c19cad2110a6f32dd@6070ac2c19cad2110a6f32dd-7	Nem kell hozzá nagy tudomány, hogy…; annyi tudományom nekem is van | annyit én is tudok
tudomány	NOUN	6070ac2c19cad2110a6f32dd@6070ac2c19cad2110a6f32dd-8	tölcsérrel sem lehet a fejében tölteni a tudományt; csillogtatja a tudományát; tartsd meg a tudományodat! | nem érdekel a véleményed!
tudományos	ADJ	6070ac2c19cad2110a6f32e0@6070ac2c19cad2110a6f32e0-0	Tudománnyal (1, 1a) foglalkozó, tudományt művelő, azt elősegítő, fejlesztő, szervező.
tudományos	ADJ	6070ac2c19cad2110a6f32e0@6070ac2c19cad2110a6f32e0-1	Olyan, ami a tudomány (1, 1a) kérdéseit tárgyalja.
tudományos	ADJ	6070ac2c19cad2110a6f32e0@6070ac2c19cad2110a6f32e0-2	A tudománnyal kapcsolatos, a tudomány körébe tartozó.
tudományos	ADJ	6070ac2c19cad2110a6f32e0@6070ac2c19cad2110a6f32e0-3	Tudósoknak (II) adományozott, juttatott.
tudományos	ADJ	6070ac2c19cad2110a6f32e0@6070ac2c19cad2110a6f32e0-4	A tudomány (1) jellegzetes követelményeinek megfelelő, azokat tiszteletben tartó, a tudomány eredményeit és eszközeit felhasználó.
tudományos	ADJ	6070ac2c19cad2110a6f32e0@6070ac2c19cad2110a6f32e0-5	tudományos norma | a munka emberi és műszaki feltételeinek és lehetőségeinek beható vizsgálat alapján kidolgozott műszaki, gazdasági m.
tudományág	NOUN	6070ac2c19cad2110a6f32e5@6070ac2c19cad2110a6f32e5-0	A tudománynak (1) meghatározott tárgykörrel foglalkozó, viszonylag önálló ága (6).
tudós	NOUN	6070ac2c19cad2110a6f32f4@6070ac2c19cad2110a6f32f4-0	Az a személy, aki tudományszakját új eredményekkel gazdagította, aki vmely tudományt hivatásszerűen művel
tudós	NOUN	6070ac2c19cad2110a6f32f4@6070ac2c19cad2110a6f32f4-1	Szakértő (II).
tulajdon	NOUN	6070ac2c19cad2110a6f32ff@6070ac2c19cad2110a6f32ff-0	Az az anyagi v. szellemi érték, amellyel vmely személy v. közösség mint magáéval szabadon rendelkezik, amely kizárólag az övé.
tulajdon	NOUN	6070ac2c19cad2110a6f32ff@6070ac2c19cad2110a6f32ff-1	A termelési viszonyok elsődleges jogi szabályozásaként megalkotott jogszabályoknak az összessége, amelynek alapján az állam az uralkodó osztály v. az egész nép érdekében biztosítja egyes emberek számára, ezek csoportjai v. az egész társadalom számára a termelési eszközöknek és ettől függően a használati javaknak a birtoklását és a velük való rendelkezést.
tulajdon	NOUN	6070ac2c19cad2110a6f32ff@6070ac2c19cad2110a6f32ff-2	Az egyes embereknek, ezek csoportjainak v. az egész társadalomnak a törvényből folyó és más személy hatalmától nem függő joga a dolgok birtoklására, használatára és a velük való rendelkezésére.
tulajdon	NOUN	6070ac2c19cad2110a6f32ff@6070ac2c19cad2110a6f32ff-3	Magáénak tartott személy.
tulajdon	NOUN	6070ac2c19cad2110a6f32ff@6070ac2c19cad2110a6f32ff-4	Tulajdonság, sajátság.
tulajdonos	NOUN	6070ac2c19cad2110a6f3305@6070ac2c19cad2110a6f3305-0	Az, akinek v. aminek rendsz. kizárólagos joga, hogy vmely tárggyal, dologgal rendelkezzék.
tulajdonos	NOUN	6070ac2c19cad2110a6f3305@6070ac2c19cad2110a6f3305-1	Az, aki vmely szellemi természetű dolgot (főleg címet, kitüntetést) elnyert.
tulajdonság	NOUN	6070ac2c19cad2110a6f3306@6070ac2c19cad2110a6f3306-0	Vkit v. vmit más(ok)tól megkülönböztető, gyak. jellegét, minőségét meghatározó, lényegéhez tartozó (feltűnő) jellemző vonás; jellemvonás, sajátság, jellegzetesség.
tulajdonít	VERB	61b918bb897a3506c6c4c4dc@61b918bb897a3506c6c4c4dc-0	Vmit tulajdonít vkinek, vminek | vkit, vmit bizonyos dolog forrásául, okául tüntet fel, v. annak tekint; annak tudja be.
tulajdonít	VERB	61b918bb897a3506c6c4c4dc@61b918bb897a3506c6c4c4dc-1	Magadnak tulajdonítsd, ha… | magadat okold, magadnak tégy szemrehányást, ha…
tulajdonít	VERB	61b918bb897a3506c6c4c4dc@61b918bb897a3506c6c4c4dc-2	Vmit tulajdonít vminek, vkinek | vmit vmely személy v. dolog sajátjának, szorosan hozzá tartozónak, tőle eredőnek tüntet fel v. tart.
tulajdonít	VERB	61b918bb897a3506c6c4c4dc@61b918bb897a3506c6c4c4dc-3	Magának tulajdonít vmit (vmely érdemet); fontosságot tulajdonít vminek | fontosnak tartja
tulajdonít	VERB	61b918bb897a3506c6c4c4dc@61b918bb897a3506c6c4c4dc-4	Érdemül, vétkül tulajdonít vkinek vmit | érdemének, ill. vétkének tartja, tudja be.
turista	NOUN	6070ac2c19cad2110a6f331e@6070ac2c19cad2110a6f331e-0	A gyalogtúrát, a kül. hegymászást kedvtelésből sportolásszerűen űző kiránduló; természetjáró.
turista	NOUN	6070ac2c19cad2110a6f331e@6070ac2c19cad2110a6f331e-1	Általában az a személy, aki kedvtelésből v. ismeretszomjból, a természeti és művészeti szépségek szeretetéből kirándulás v. utazás formájában helyről helyre megy, utazik.
turné	NOUN	6070ac2c19cad2110a6f3327@6070ac2c19cad2110a6f3327-0	Körút (2), rendsz. művészi vendégszereplés céljával.
tábla	NOUN	6070ac2c19cad2110a6f335b@6070ac2c19cad2110a6f335b-0	Szilárd anyagból, többnyire fából készült, rendsz. téglalap alakú merev sima lap, amelyre megfelelő íróeszközzel alkalmi szöveget (írásgyakorlatot, közlést, hirdetést) szoktak írni v. szemléltető ábrát rajzolni.
